제네시스,,
187,소형 중 그나마 가장 안전한 차[6],"
안녕하십니까. 이번에 졸업을 하면서 취업이 확정된 26세 공대남입니다. 지방공단이라 대중교통이 불편하여 차를 구매하려 합니다. ?중요시하는 우선순위는 1. 전장 4.3m 이내! 2. 안전성 - 오로지 운전석 기준(뒷좌석 제외)으로 차대차 사고에서의 안전성입니다. ?cf) 제가 가정한 차대차 사고란 ? 1) 정차 중에 앞에 다른 차량이 있는 상태에서 뒤에서 중형급 이상의 차량과 후방충돌 ? 2) 사거리에서 신호를 받고 직진 중, 비상식적인 신호위반 운전자와의 측면충돌 ? 3) 고속 주행 중, 후방충돌로 인해 반대차선으로 넘어가 전방충돌 -> 차량 크기는 더 작을 수록, 문은 2도어, 연료는 가솔린을 선호하고 연비나 보험료, 브랜드 가치, A/T여부는 상관 없습니다. 하지만 이 모든 것은 우선순위인 안전성에 의해 묵살할 수 있습니다. ?지금까지 모은 돈은 3천만원입니다. 차량은 5년 단위로 교체할 것입니다. 예상 주행거리는 하루 왕복 30km로 시내4 고속6 정도 입니다. 주말에 놀러다녀도 1년에 1.5만km 이내로 주행할 것 같습니다. 120km/h 이내로만 주행하며 방어운전할 것입니다. 하지만 혼자만 조심한다고 해서 사고를 피해갈 수 없는 것 같습니다. 현시점에서 전장이 4.3m 이내이면서 최고로 안전한 차량은 무엇인지 알려주시면 감사하겠습니다. ?제가 추려본 차량은 아래와 같습니다. ?1년 이후 2년 이내 중고차(2014등록차량) ?1. 미니 쿠퍼 3세대 기본형 3도어 ?2. 쉐보레 아베오RS ?3. 기아 쏘울 1.6GDI 프레스티지 ?4. 현대 i30 1.6GDI PYL ?5. 현대 벨로스터 1.6GDI PYL / D-spec ?6. 혼다 시빅 1.8 유로?7. 폭스바겐 더비틀 2.0TDI(디젤) ?3년 이후 4년 이내 중고차(2012등록차량)??8. 폭스바겐 골프 1.4TSI?10. 볼보 C30 D4(디젤) 12. bmw 120d 쿠페(디젤)? [전장이 넘지만 디자인 덕분에 추가] ?포드 포커스, 렉서스 ct200h, 밴츠 A클래스?가성비를 생각해서 국산차로 가고 싶은데, 국산차가 수입차에 비해 보닛이 짧아서 크럼프존이 작은 것이 염려됩니다. 준중형인 크루즈정도 만큼 아베오 보닛이 9cm만 더 길었으면 하는데 아쉽습니다. 또한 공차중량도 수입이 더 무거워서 안전을 생각하면 국산을 사면 안돼는 것인지 고민입니다.
"
254,혹시 안전벨트를 편하게 맬수있게 해주는 기술이 있나요?[3],"
???디자인과 학생인데요ㄷㄷ?안전벨트 아이디어 조사하다가 이런사진을 발견했는데(http://www.lesgrenouilles.net/bmw/bmw-coupe-seat-belt-arm-hd.html)?저는 현대차오너라 이런걸 처음보는데?혹시 외제차나 다른차량 운전하시는분들중에 이런 기능을 가진 차량을 가지고 계신다거나?비슷한 기술이 개발된 이야기등 아시는거 있으신분 계신가용 ㄷㄷ?답변좀 부탁드릴께요~ㅠ 
"
258,"폭스바겐 '티구안', 美 IIHS 충돌시험했더니 '안전성 미흡'[2]","
 
 ?폭스바겐 '티구안', 美 IIHS 충돌시험했더니 '안전성 미흡'?폭스바겐 티구안 IIHS 스몰오버랩 테스트 결과(IIHS 제공)?(서울=뉴스1) 류종은 기자 = 올해 국내 수입차 시장에서 가장 많이 판매된 폭스바겐의 콤팩트 스포츠유틸리티차량(SUV) '티구안'이 
충돌실험에서 안정성에 문제가 있는 것으로 나타났다.8일 미국 고속도로보험협회(IIHS)에 따르면 2014년형 폭스바겐 티구안은 
전면부 중 25% 부위만 고정벽에 충돌시키는 '스몰오버랩테스트'에서 'Marginal(미흡)' 판정을 받았다.IIHS는 이번 
시험에서 티구안의 차체 구조와 안전성이 미흡하다고 평가했다. 특히 운전석측 문과 힌지필러(앞문이 설치돼 있는 골조 부분)가 운적석으로 
밀려들어가서 운전자의 왼쪽 엉덩이와 허벅지에 치명적인 상해를 입힐 수 있는 것으로 나타났다.2012년부터 도입된 스몰오버랩테스트는 
차량을 시속 40마일(약 64km) 속도로 몰다 운전석쪽 앞부분 25%를 5피트(약 1.5m) 높이의 딱딱한 벽에 부딪히게 해 안전성을 평가하는 
방식이다. 이 시험은 운전석쪽에 충격이 집중돼 충격이 차체나 엔진을 거치지 않고 앞바퀴를 지나 운전석에 바로 전해진다.IIHS는 
모든 시험결과를 △Good(우수) △Acceptable(양호) △Marginal(미흡) △Poor(나쁨) 등으로 구분한다. 스몰오버랩테스트가 
도입된 이후 기존에 안전하다고 평가받던 많은 차량들의 안전성에 '빨간불'이 켜지고 있다. 최근 2015년식 BMW 5시리즈는 스몰오버랩테스트에서 
티구안과 같은 'Marginal' 등급을 받으며 '프리미엄' 이미지에 타격을 입었다. 반면 현대차 신형 제네시스는 스몰오버랩테스트에서 
'Good' 등급을 받으면서 동급 최고 안전도 '탑 세이프티 픽 플러스'에 선정됐다.폭스바겐 티구안은 국내 시장에서 올들어 
9월까지 6255대 팔려 수입차 판매대수 1위를 기록 중이다. 이는 같은 기간 폭스바겐 전체 판매량(2만3326대)의 26.8%를 차지하는 
규모다.?그래도 에어백은 터짐 ~!
"
352,"안전결함 車 18만대, 리콜 안받고 도로 질주[3]","

안전결함 車 18만대, 리콜 안받고 도로 질주
| 기사입력 2013-10-04 15:48  


광고







광고






최근 7년간 리콜시정율 87%…현대차 74.1% 최저[CBS노컷뉴스 정재훈 기자] 국내 리콜 대상 자동차 중 18만대 이상이 리콜을 받지 않고 위험에 노출된 채 운행하고 있는 것으로 나타났다.국회 국토교통위원회 소속 정우택 의원(청주 상당구)이 국토교통부로부터 제출받은 '자동차 리콜 시정율'에 따르면 지난 2006년부터 올 상반기까지 전체 리콜 대상 차량 132만7737대 중 18만8209대, 12.8%는 리콜을 받지 않았다.자동차 업체별 리콜 시정률은 현대차가 74.1%로 가장 저조했고 BMW(83.2%), 혼다(83.6%)가 뒤를 이었다. 리콜 시정율이 가장 높은 국내업체는 르노삼성으로 98.3%였고 수입차 중에서는 벤츠(96.35%), 아우디(96.15%)가 시정률이 높았다.국내외 자동차업체가 지난 10년간 47건의 안전기준 위반을 저질러 43억1400만원의 과징금을 부과받았다.정우택 의원은 ""전국에 18만 대가 넘는 자동차들이 리콜을 받지 않은 채 운행하는 것은 잠재적 사고 위험을 안고 도로를 달리고 있는 것""이라며 ""자동차 업체와 국토교통부가 리콜을 받도록 적극적인 안내와 계도를 하는 것은 물론, 궁극적으로는 리콜이 발생하지 않도록 자동차 제작단계에서부터 완성도를 높여야 한다""고 지적했다.floyd@cbs.co.kr
-----------------------------------------------------------------------------------------
?
안 좋은 소식들만 들리네요?
"
461,'큐브'가 자동차관리법 자동차안전기준을 위반..[8],"
한국닛산이 이달 초 국내 출시한 박스카(box car) '큐브'가 자동차관리법 자동차안전기준을 위반했다는 지적이 나와 논란이 일고 있다. 현행법상 안전기준을 충족하지 못한 차량은 국내 도로에서 운행할 수 없다. 교통안전공단 자동차성능연구소는 이에 대한 조사에 들어갔으며 위반 내용이 확인되면 리콜 조치를 검토 할 방침이다. 한국닛산은 ""미국 안전규정에 맞춘 것으로 문제가 될 게 없다""고 맞서고 있다. ◆좁은 방향지시등 간격이 문제31일 수입차 업계에 따르면 큐브는 자동차관리법 하위법령인 자동차안전기준에 관한 규칙 제 44조 4항을 위반했다. 이 조항은 '차량 전면부의 방향지시등이 차체 너비의 50% 이상의 간격을 두고 설치해야 한다'고 규정하고 있다. 다른 차량 운전자나 보행자가 방향지시등을 쉽게 확인할 수 있도록 하자는 취지다. 큐브의 전폭(차체 너비)은 1695㎜이므로 방향지시등 간격이 847.5㎜ 이상이어야 한다. 실제 간격은 820㎜가량이다. 자동차안전기준을 충족하지 못한 차량은 정부로부터 안전검사증을 받지 못하고 이 증서가 없으면 신규등록을 할 수 없다. 기준을 벗어난 차량은 국내 도로를 달릴 수 없다는 얘기다. 수입차 업체 고위 관계자는 ""큐브는 정식 수입되기 전부터 '이효리 차'로 불리며 일본 등지로부터 병행 수입됐다""며 ""병행 수입업자들은 안전검사를 통과하기 위해 전면 범퍼 하단의 안개등 대신 방향지시등을 장착했다""고 말했다. 검사를 주관하는 자동차성능연구소 관계자는 ""정식 수입된 큐브의 방향지시등 간격을 넓히지 않았다면 안전기준을 위반한 것""이라고 말했다. 
 ◆정부,기준 지켜지는지조차 '캄캄'국토해양부 산하 자동차성능연구소는 한국경제신문이 이에 대해 문의할 때까지 이런 사실 여부를 모르고 있었다. 닛산과 같은 자동차 업체들은 '자기인증제도'를 적용받고 있어서다. 자기인증은 자동차가 안전기준에 적합함을 제작자 스스로 인증하고 판매하는 제도다. 현대자동차,BMW코리아 등 대부분 자동차 업체들은 출시 모델에 대한 제원만 자동차성능연구소에 통보하면 된다. 수입차 관계자는 ""한국닛산이 국내 규정을 모를 리 없는데도 설계변경 없이 그대로 출시했다""며 ""안전기준에 어긋나는 모델을 내놓아도 성능연구소가 알아차리지 못한다는 제도상 허점을 이용한 것""이라고 지적했다. 또 다른 업계 관계자는 ""정부의 관리소홀과 기업의 무책임한 판매에 소비자 안전만 위협받게 되는 셈""이라고 꼬집었다. ◆닛산, ""미국 안전기준 적용했다""현행 제도는 사후에 출시 차종에 대한 제작결함조사 등을 통해 문제가 있으면 리콜 조치를 취하고 있다. 때문에 조사 전까지는 결함이 있어도 그대로 팔 수 있다. 큐브는 지난 7월1일 사전예약 판매를 시작한 뒤 1600여대 이상 계약될 정도로 인기를 끌고 있다. 이달 중순부터 고객 인도가 시작됐으며 현재까지 400여대가 소비자에게 전달된 것으로 추정된다. 제작결함이 인정돼 최종적으로 리콜 조치가 취해지면 이미 차를 받았거나 계약한 고객에게 불편이 예상된다. 닛산 측도 리콜을 하게 되면 손실이 불가피하다. 자동차성능연구소 관계자는 ""큐브를 설계변경 없이 그대로 들여왔다면 명백한 제작결함""이라고 말했다. 이 관계자는 ""일단 리콜 조치가 취해진 뒤 한국닛산이 어떤 해결방안을 내놓느냐에 따라 판매중단 조치를 내릴 수도 있다""고 말했다. 한국닛산 관계자는 이에 대해 ""국내에서 판매하는 모델은 미국 사양에 맞춰 들여왔기 때문에 국내 안전기준에도 적합할 것""이라며 ""미국과 한국의 자동차안전기준이 상호 호환되기 때문에 미국에서 운행할 수 있으면 국내에서도 가능하다""고 주장했다. 자동차성능연구소 관계자는 ""한 · 미 FTA가 타결돼 발효된다면 가능하지만 지금은 미국과 한국의 안전기준이 독립적""이라며 ""미국에서 안전기준을 통과했다고 해서 한국 기준을 충족하는 것은 아니다""고 말했다.◆ 자기인증제도자동차가 안전기준에 적합함을 제작자 스스로 인증하고 판매하는 제도다. 연간 500대 이상 생산규모와 안전 및 성능시험시설 등 일정 요건을 갖춘 제작자는 자기인증 능력이 있다고 보고 차량 판매 전에 별도의 안전검사를 받지 않도록 했다. 최진석 기자
                "
,,
벤츠,,
245,"국토부,‘올해의 안전한 차’ 제네시스 ‘최우수’로 선정[9]","
국토부,‘올해의 안전한 차’ 제네시스 ‘최우수’로 선정…""선정 이유는?""국토부,‘올해의 안전한 차’ 제네시스 ‘최우수’로 선정…""선정 이유는?""'올해의 안전한 차'로 현대차 제네시스와 기아차 쏘렌토, 카니발이 선정돼 눈길을 끌고있다.17일 국토교통부는 국내 판매되는 자동차의 안전성을 평가하는 2014년 '올해의 안전한 차'에서 최우수 자동차 부문은 96.6점을 받은 현대차의 '제네시스'가 뽑혔다고 밝혔다. 기아차의 '쏘렌토'와 '카니발'이 각각 92.1점과 91점으로 우수 자동차로 뽑혀 뒤를 이었다.이들을 포함한 10개 차종은 충돌과 주행, 사고 예방 안전성 등 4개 분야 종합 평가에서 1등급을 받았다. 기아 쏘울과 포드 익스플로러는 보행자 안전성 부문에서 낮은 점수를 받아 각각 2등급과 3등급을 받았고, 충돌 안전성이 부족한 것으로 나타난 르노삼성 QM3는 5등급이라는 성적을 받았다.이번에 평가한 차종은 국산차는 한국지엠 스파크 EV·크루즈·현대 쏘나타·제네시스·기아 쏘울·쏘렌토·카니발 등이며 수입차는 폭스바겐 골프·아우디 A6·렉서스 ES350·벤츠 E300·르노삼성 QM3·포드 익스플로러 등이다.국토부는 종합평가 등급의 변별력을 높이고 더욱 안전한 자동차가 제작될 수 있도록 평가등급 산정기준을 강화해 나갈 계획이다. 자동차안전도평가 결과에 대한 세부사항은 자동차제작결함신고센터 누리집(www.car.go.kr/kncap)과 스마트폰(m.car.go.kr/kncap)을 통해서도 확인할 수 있다.올해의 안전한 차 소식을 접한 네티즌들은 ""올해의 안전한 차, 의외네"" ""올해의 안전한 차, 국산차도 좋구나"" ""올해의 안전한 차, 안전하게 운전할 수 있으면 좋겠다"" 등의 반응을 보였다.[출처] 본 기사는 조선닷컴에서 작성된 기사 입니다형님들 국토부에서 국산차가 제일 안전하다네요믿어봅시다 뭐... 괜히 반박하면 고소 당할수도 있으니..뭐 그렇다네요..ㅎㅎ믿거나 말거나..PS. 박명장님 화이팅입니다.계란으로 바위 깨보자구요!
"
139,"안전한차 (에쿠스, 볼보 s80, 벤츠 e클, 모하비)는 누구?[7]","
이번 영동고속도로 사건 때문에 충격을 받았습니다. 제아무리 안전운전해도 뒤에서 오는 차를 어떻게 합니까?그래서 조금이나마 안전한 차를 찾기위해 검색에 검색을 하다 4가지로 압축되었습니다.?에쿠스 - 차체가 크고 럭셔리차이기에 안전장치를 많이 해 놓지 않았을까요?볼보 s80 -구형이긴 하지만 여하튼 볼보니까 안전하지 않을까요?벤츠 e클 - 볼보보다는 못하겠지만 브랜드인지도 등을 고려했을때 안전과 디자인 두마리 토끼를 다 잡는것은 벤츠라는데요?모하비 - SUV이기에 승용차보다 더 안전하지 않을까요? 더욱이 풀 프레임이라는데. ?여러분들은 가족을 위해서 그리고 사업을 위해서 어떤 차를 선택하시겠습니까? 차값과 상관없이요. ???
"
198,벤츠라고 안전한건 아닌가 봅니다 ㅋ[6],"



 
벤츠라고 특별한건 아니였습니다. e350? 
저희 영감님 부주의로 사고가 낫습니다.
약 60Km 로 suv를 뒤에서 정면으로 받았죠.. 
suv가 타이어 윗부분 휀다 까지 파고 들어 왔습니다.
제가 한 5분만에 현장에 도착하니 엔진이 안꺼지고 엔진에서 연기가 점점 심하게 나고
불날거 같아서 119 신고하고? ㅋ
?
신기하게 에어백이 안터지더군요 ㅋ 흉골이 핸들 아래 부분에 부딛혀 부러 졌어요 입원중이시죠 
그래서 에어백 미전개에 관하여 찾아보니 ... 우리나라에선 관상용 이더군요 ㅋ
벤츠가서 짜증내고 지랄, 지랄 1억넘게 주고 산차가 에어백도 안터진다고 했더니
""조건이 맞지않아 안터진거임""? 인터넷에서 봤던 국산차회사와 똑같은 이야기 하더군요 ㅋ
그럼 이차는 Suv 뒤쪽으로 정면충돌하면 에어백 무조건 안터지는거냐고 지룰하니
""꼭 그렇다고 얘기할순 없고"" .......ㅋ
엔진다타고 수리비가 차량가액을 넘기에 전손처리하고 
국산 Suv 타기로 했읍니다. ㅎㅎ
?
조건이 맞이않아 안터진다는거 참 짜증나더군요 ㅎㅎㅎ
?
?
"
537,안전도 테스트 1위 알페온=벤츠 3위 BMW 7위 그랜저[10],"
안전도 테스트 
1위 알페온, 벤츠
3위 BMW
7위 그랜저
K7은 순위권 밖 ㅡㅇㅡ;; ㅋㅋㅋ
?
?
?
?
?http://channel.pandora.tv/channel/video.ptv?ch_userid=honorjang&prgid=37961958
"
543,벤츠코리아의 비상식과 인사사고가능성에대한 안전불감증에 대해 경고합니다.[11],"
저는 2007년 6월 한성자동차를 통해 벤츠 E class 200K를 구입해 사용하고 있었습니다.?그런데 지난 9월 19일(일요일) 저녁 날씨가?추워져서 시트 히터 스위치를 올리고 기다리던 중 갑자기 타는 냄새가 나 밖으로 나와 운전석을 보는 순간 운전석 시트에서 연기가 나면서 화재가 발생했습니다. 이에 급히 시트 히팅 스위치를?끄고 보니 운적석 가죽시트 아래에 벌겋게 선이 달궈져있으며 그곳을 통해 화재가 발생한 것을 발견했습니다. 그때 정말 아찔하면서 화재로 인한 신체 피해가 없었던 것을 다행으로 생각하고 가슴을 쓸어 내렸으며 품질과 안전을 우선시 하는 벤츠 자동차에서 터무니 없는 사고가 난 사실에 화가 많이 났습니다. 
이에 다음날 20일(월) 24시간 출동 서비스를 통해 신고를 하고?벤츠 사용자 중 화재피해를 볼 가능성이 매우 높으므로 빨리 조치를 취하라고?부탁을 했습니다. 그랬더니 교환원은 전혀 심각성을 모르는듯 보사에 보고하고 연락을 주겠다고만 했습니다. 이후 ?1주일간연락이 없어 27일(월요일) 베츠코리아 본사에 전화를해 담당 과장이라는 분에게 다시한번 시트 화재로 인해 화상 및 그 이상의 인사사고 가능성이 높으니 빨리 대책을 세워야 한다고?했더니 윗분들과 대책을 세워 연락을 주겠다고 하였습니다.
그날?오후까지 기다려고 연락이 없어 다시 담당 과장과 통화를 했더니 자기 개인적으로는 충분히 이해가 가나 회사 절차상 시간이 걸린다고 하며 나 보고 알아서 서비스 센터에 접수하고 사고 신청을 하면 본사에서 사고 조사반이 가서 파악 후 관례대로 처리를 하겠다는 사무적인 답변을 하였습니다. 
이에 너무 어이가 없어 기계적인 결함 문제라면 회사의 처리과정이 가능하나 시트 화재는 그사이라도 당장 인명피해가 예상되는 문제이니 빨리 파악을 하고 예방을 해야되는 문제가 아니냐 했더니 아무 말도 하지 않았으며, 더욱 놀라운 사실은 이전에도 이러한 사고가 가끔있었다는 얘기를 담당 과장이 했습니다. 
?
벤츠 코리아를 고발합니다.
이전에도 이러한 사고가 있었는데도 고객들에게 알려 인명피해를 최소화 하는 예방적 조치를 취하지 않았으며, 이런 차량 결함으로 인해 인사사고가 날뻔한 사건을 대수롭지 않다는 식의 미온적인 태도로 일관하는 벤츠코리아의 비상식적이고 안전 불감증을 고발합니다. 
?
벤츠 사용자 여러분, 시트 히터 과열로 인한 화재사고를 조심하시기 바랍니다.???
???????
"
226,"유럽용 투싼에만 적용하고, 국내에는 적용 안된 첨단 안전기술은?[4]","
유럽용 투싼에만 적용하고, 국내에는 적용 안된 첨단 안전기술은?
모터리언2015.03.26
유럽용 투싼에만 적용하고, 국내에는 적용 안된 첨단 안전기술은?
지난 17일 현대 컴팩트 SUV 투싼 3세대 모델이 출시됐다. 1세대 ‘투싼’, 2세대 ‘투싼 ix’에 이어 이번부터는 다시 ‘투싼’이다.

싼타페에 이어 투싼도 차체가 커지면서 투싼 아래 새로운 모델이 진입할 여지를 만든 점도 주목할 만하다. 쉐보레 트랙스와 르노삼성 QM3에 이어 쌍용 티볼리까지 가세하면서 크게 성장하고 있는 초소형 SUV 세그먼트에 현대, 기아의 진입은 당연해 보인다. 

하지만 당분간은 투싼이 이 세그먼트에도 대응해야 하기에 기존 R 2.0 디젤 엔진 외에 U2 1.7 디젤 엔진과 듀얼 클러치 변속기 7단 DCT의 조합을 새롭게 도입했다.

이번 3세대 투싼은 지난 3월 초 제네바 모터쇼를 통해서 처음으로 데뷔했다. 유럽 시장에서 큰 활약이 기대되는 만큼 국내 출시 이전에 먼저 공개된 것이다.

제네바 모터쇼에서 만난 투싼에는 반가운 신기술이 적용돼 있었다. 바로 주행 조향보조 시스템(Lane Keeping Assist System, LKAS)과 자동 긴급제동 시스템(AEB)이 그것이다. 

메르세데스-벤츠나 볼보 등의 일부 모델에도 최근에 적용되어 큰 호평을 받은 안전기술로 이들을 통해서 국내에도 소개된 기능들이다. 그리고 국산차에는 2015년형 제네시스에 처음 적용됐다.

유럽용 투싼에만 적용하고, 국내에는 적용 안된 첨단 안전기술은? 
그런데 신형 투싼이 한국에 출시되면서 기대했던 이 두 기능 중 자동 긴급제동 시스템(AEB)만 국산 SUV 최초로 적용됐고, 주행 조향보조 시스템(LKAS)은 적용되지 않았다. 국내 출시된 신형 투싼에는 최신 기능인 LKAS 대신 기존 국산차들에 많이 적용됐던 차선 이탈 경고 시스템(LDWS)이 그대로 적용됐다.

차선 이탈 경고 시스템은 방향지시등을 켜지 않은 채 차선을 벗어날 경우 경고음이나 진동으로 경고를 보내는 것이 전부이지만, 유럽 투싼에 적용된 주행 조향보조 시스템(LKAS)은 방향지시등을 켜지 않았는데 자동차가 차선을 벗어날 경우, 스스로 스티어링 휠을 돌려 차선을 넘어가지 않도록 막아주는 기능이다. 

이 기능은 부주의한 운전 상황이나 순간적인 졸음 운전으로 인해 차선을 벗어나 사고가 일어나는 것을 막아 주는데 큰 효과를 발휘하게 된다. 제네시스의 경우 운전자가 차선이탈 경보기능, 차선 유지 보조기능, 능동 조향 보조 기능 중에서 하나를 선택해서 사용할 수 있다.

유럽용 투싼에만 적용하고, 국내에는 적용 안된 첨단 안전기술은? 
사진 중 위는 제네바 모터쇼에 등장한 유럽형 투싼의 주행 조향보조 시스템(LKAS) 작동 버튼이고, 아래는 국내 출시된 투싼의 차선이탈 경고 시스템(LDWS) 작동 버튼이다.

그런데 이런 첨단 기능이 유럽에는 적용됐는데 국내에는 적용되지 않은 배경이 궁금하다. 현대차 관계자는 지역에 따라 적용 기능은 다를 수 있다는 정도의 답변을 내 놓았다.

물론 윗급인 싼타페에 먼저 적용하고, 차 후에 투싼에까지 적용할 수도 있다. 하지만 그러잖아도 해외와 국내 모델을 차별한다는 이유로 국내 소비자들로부터 많은 반감을 싸고 있는 현대차가 또 이런 상황을 연출했다는 것은 쉽게 이해가 되지 않는다.

이 외에도 투싼 신차발표회장에서는 신형 제네시스 이후 모든 출시 모델에 어드밴스드 에어백을 적용하겠다고 한 현대차 측의 약속이 이번 투싼에서는 지켜지지 않았다는 점도 지적됐다.

이에 대해 투싼 개발 담당자는 신형 투싼에는 에어백 6개가 기본으로 장착되며, 충돌 센서를 4개에서 8개로 2배 늘였고, 에어백 압력 전개방식을 싱글 스테이지에서 듀얼 스테이지로 개선함으로써 안전 성능이 크게 강화되긴 했지만, 어드밴스드 에어백 장착이 의무화 되어 있는 북미와 달리 아직 의무 장착이 아닌 국내에서는 제네시스에 우선 적용하였고, 향후에 점차 확대 적용하겠다고 답했다.

글 박기돈 모터리언 기자
제공 모터리언(www.motorian.kr)
좋아요 6
네이버와 라인을 연동하면, 좋아요한 친구를 알 수 있어요.
라인앱이 설치되지 않은 경우, 설치화면으로 이동합니다.
친구확인
한 달간 다시 보지 않기닫기
보내기
                "
334,낮에도 안전운전!!  ㅎㄷㄷ...[11],"
벤츠 slk인가...  어쩌다 저렇게... 안전운전하세요.

그나저나 운전자분은 어떻게됬을지ㅜㄷ
                "
352,"안전결함 車 18만대, 리콜 안받고 도로 질주[3]","

안전결함 車 18만대, 리콜 안받고 도로 질주
| 기사입력 2013-10-04 15:48  


광고







광고






최근 7년간 리콜시정율 87%…현대차 74.1% 최저[CBS노컷뉴스 정재훈 기자] 국내 리콜 대상 자동차 중 18만대 이상이 리콜을 받지 않고 위험에 노출된 채 운행하고 있는 것으로 나타났다.국회 국토교통위원회 소속 정우택 의원(청주 상당구)이 국토교통부로부터 제출받은 '자동차 리콜 시정율'에 따르면 지난 2006년부터 올 상반기까지 전체 리콜 대상 차량 132만7737대 중 18만8209대, 12.8%는 리콜을 받지 않았다.자동차 업체별 리콜 시정률은 현대차가 74.1%로 가장 저조했고 BMW(83.2%), 혼다(83.6%)가 뒤를 이었다. 리콜 시정율이 가장 높은 국내업체는 르노삼성으로 98.3%였고 수입차 중에서는 벤츠(96.35%), 아우디(96.15%)가 시정률이 높았다.국내외 자동차업체가 지난 10년간 47건의 안전기준 위반을 저질러 43억1400만원의 과징금을 부과받았다.정우택 의원은 ""전국에 18만 대가 넘는 자동차들이 리콜을 받지 않은 채 운행하는 것은 잠재적 사고 위험을 안고 도로를 달리고 있는 것""이라며 ""자동차 업체와 국토교통부가 리콜을 받도록 적극적인 안내와 계도를 하는 것은 물론, 궁극적으로는 리콜이 발생하지 않도록 자동차 제작단계에서부터 완성도를 높여야 한다""고 지적했다.floyd@cbs.co.kr
-----------------------------------------------------------------------------------------
?
안 좋은 소식들만 들리네요?
"
424,정말로!!?? 가장 안전한 차....??[1],"
국내 최대 중고차 전문업체 SK엔카(대표이사 박성철)가 14일 설문조사 결과 가장 안전한 자동차 브랜드로 현대자동차가 선정됐다고 밝혔습니다.SK엔카는 최근 성인 남녀 1천 516명을 대상으로 설문조사를 한 결과 24.9%가 현대차를 선택했다고 말했습니다.현대차를 선택한 사람들은 `가격대비 성능이 좋고 편안해서 내 가족을 안심하고 태울 수 있다`, `수입차도 좋지만 국산차가 우리나라에 실정에 잘 맞게 만들어졌다`, `현대차의 안전성만큼은 대한민국의 자존심이다` 등의 이유를 들었습니다.독일의 메르세데스 벤츠는 16.3%를 얻어 2위를 차지했습니다.벤츠를 선택한 응답자들은 `세계 최고의 기술력을 가진 벤츠가 가장 안전하다`, `안전신화의 대명사로 사랑받는 차`, `세계 자동차 기술을 선도하고 탑승자의 안전을 위해 노력을 아끼지 않는 독일 명장들이 만든 벤츠가 최고`라고 말했습니다.이어 기아자동차(12.8%), 아우디(9.8%), 볼보(9.7%)가 각각 뒤를 이었습니다.
(출처 : http://cast.wowtv.co.kr/20120614/A201206140198.html)
?
확실하니?? 이 설문??^^:;
난 못 믿겠음...컥
"
467,[독일 사고 영상] 안전 운전 하세여[5],"

?
독일에서 일어난 18세 소년의? 벤츠?E350 컨버터블 운전 사고
?
운전자는 살고 ?친구 세명은 사망..
?

?
"
622,"정부, 올해 가장 안전한 차 선정. 신형 에쿠스 등 3개 차종 확정[2]","

국내에서도 '올해의 가장 안전한 차'가 정부 주도로 선정 발표된다. ? 국토해양부와 교통안전공단 산하 자동차성능시험연구소 등에 따르면 정부는 지난해 하반기부터 올 상반기?사이에?출시된 신차를 대상으로 충돌안전테스트를 실시,?그 중?가장 좋은 성적을 거둔 차량을 올해 가장?안전한 차?로 선정, 시상키로 했다. ? 이에따라 국토해양부는 오는 11일, 2009 신차 안전도 평가 결과 발표에 이어 오후 2시부터 과천과학관에서 올해 가장 안전한 차(국토해양부장관상) 시상식을 가질 예정이다. ? 올해 가장 안전한 차 선정은 일반차량 부문(배기량 1600cc급 이상)과 경.소형차 부문(배기량 1600cc급 이하), 그리고 수입차 부문 등 3개 부문으로 나눠 진행되며 대상 차량은 기아자동차의 쏘울, GM대우 라세티 브리미어, 현대자동차의 신형 에쿠스, 제네시스 쿠페 등 국산 8개 차종과 수입차 혼다 어코드와 메르세데스 벤츠 C클래스 등이다. ? 이 가운데 일반차량 부문에서는 현대자동차의 신형 에쿠스가 가장 유력하며 경.소형차급에서는 쏘울과 라세티 프리미어가 경합을 벌이고 있는 것으로 알려졌다. ? 국토해양부와 성능시험연구소는?올해 측면, 제동력, 보행자 보호 등 기존 평가항목 외에 차체의 일부를 충돌시켜 실제 사고 상황과 유사하게 만드는 시험 방법인 옵셋 충돌항목을 추가, 평가항목을 7개로?늘려 평가했다. ? 또 내년부터는 이들 4개 분야에 대한 종합안전도?평가를 실시, 매년 올해 가장 안전한 차를 선정 발표키로 했다.한편, 미국에서는 미국 고속도로안전 보험연구소(IIHS)가?매년 신 차종을 대상으로?신차 충돌테스트를 실시, ?최고 안전한 차량(Top Safety Pick)을 선정, 발표해 오고 있다. 
?
이상원 기자 ljy01 autodaily.co.kr 
"
